,True_Label,Predicted_results,action
0,1,0,No action
1,0,0,No action
2,1,1,Buy
3,0,0,Holding
4,0,0,sell
5,0,0,No action
6,1,1,Buy
7,1,1,Holding
8,0,0,Holding
9,0,0,sell
10,1,0,No action
11,1,0,No action
12,1,0,No action
13,0,0,No action
14,1,0,No action
15,0,0,No action
16,0,0,No action
17,0,0,No action
18,0,0,No action
19,1,0,No action
20,1,0,No action
21,1,0,No action
22,0,1,Buy
23,1,0,Holding
24,0,0,sell
25,0,0,No action
26,1,1,Buy
27,1,1,Holding
28,0,1,Holding
29,1,1,Holding
30,0,1,Holding
31,0,1,Holding
32,0,1,Holding
33,0,1,Holding
34,0,1,Holding
35,1,1,Holding
36,0,1,Holding
37,1,1,Holding
38,1,1,Holding
39,0,1,Holding
40,0,1,Holding
41,0,1,Holding
42,0,0,Holding
43,0,1,Holding
44,1,1,Holding
45,1,1,Holding
46,1,1,Holding
47,1,1,Holding
48,1,1,Holding
49,1,1,Holding
50,1,1,Holding
51,1,0,Holding
52,0,1,Holding
53,1,0,Holding
54,1,0,sell
55,1,0,No action
56,0,0,No action
57,1,0,No action
58,0,0,No action
59,1,0,No action
60,1,1,Buy
61,0,0,Holding
62,0,1,Holding
63,1,1,Holding
64,1,0,Holding
65,1,0,sell
66,1,1,Buy
67,1,1,Holding
68,1,1,Holding
69,0,1,Holding
70,1,1,Holding
71,1,1,Holding
72,1,1,Holding
73,0,1,Holding
74,1,1,Holding
75,1,1,Holding
76,1,0,Holding
77,0,0,sell
78,0,1,Buy
79,0,0,Holding
80,0,0,sell
81,0,0,No action
82,1,0,No action
83,1,0,No action
84,1,1,Buy
85,1,0,Holding
86,0,1,Holding
87,0,1,Holding
88,0,0,Holding
89,1,0,sell
90,0,1,Buy
91,1,1,Holding
92,1,1,Holding
93,0,1,Holding
94,0,1,Holding
95,1,0,Holding
96,1,1,Holding
97,1,0,Holding
98,1,1,Holding
99,1,1,Holding
100,1,1,Holding
101,0,1,Holding
102,1,1,Holding
103,0,0,Holding
104,0,1,Holding
105,1,1,Holding
106,0,1,Holding
107,1,1,Holding
108,1,1,Holding
109,1,0,Holding
110,0,1,Holding
111,1,1,Holding
112,1,1,Holding
113,1,1,Holding
114,0,0,Holding
115,1,0,sell
116,1,1,Buy
117,0,0,Holding
118,0,1,Holding
119,1,0,Holding
120,1,1,Holding
121,1,0,Holding
122,1,1,Holding
123,1,1,Holding
124,1,1,Holding
125,0,0,Holding
126,1,1,Holding
127,0,0,Holding
128,0,1,Holding
129,1,0,Holding
130,1,1,Holding
131,1,0,Holding
132,1,1,Holding
133,0,0,Holding
134,0,0,sell
135,0,0,No action
136,0,1,Buy
137,1,0,Holding
138,1,1,Holding
139,0,1,Holding
140,0,1,Holding
141,0,0,Holding
142,1,0,sell
143,0,0,No action
144,1,0,No action
145,0,0,No action
146,1,1,Buy
147,1,0,Holding
148,1,1,Holding
149,1,1,Holding
150,0,0,Holding
151,0,1,Holding
152,1,0,Holding
153,0,0,sell
154,0,0,No action
155,1,0,No action
156,0,1,Buy
157,0,0,Holding
158,1,1,Holding
159,1,1,Holding
160,1,1,Holding
161,1,1,Holding
162,1,1,Holding
163,1,1,Holding
164,1,1,Holding
165,1,0,Holding
166,1,1,Holding
167,1,1,Holding
168,0,0,Holding
169,1,1,Holding
170,0,1,Holding
171,0,1,Holding
172,1,1,Holding
173,0,1,Holding
174,1,1,Holding
175,1,1,Holding
176,0,1,Holding
177,1,0,Holding
178,0,0,sell
179,1,0,No action
180,0,0,No action
181,0,0,No action
182,0,0,No action
183,1,0,No action
184,0,0,No action
185,0,1,Buy
186,0,1,Holding
187,1,1,Holding
188,0,1,Holding
189,0,1,Holding
190,1,1,Holding
191,1,1,Holding
192,1,0,Holding
193,1,1,Holding
194,1,1,Holding
195,0,1,Holding
196,0,0,Holding
197,1,0,sell
198,0,0,No action
199,1,0,No action
200,0,0,No action
201,0,1,Buy
202,0,1,Holding
203,1,0,Holding
204,1,0,sell
205,0,0,No action
206,0,1,Buy
207,0,0,Holding
208,1,1,Holding
209,1,1,Holding
210,0,0,Holding
211,1,0,sell
212,1,0,No action
213,1,0,No action
214,1,0,No action
215,0,0,No action
216,1,0,No action
217,1,0,No action
218,0,0,No action
219,0,0,No action
220,1,0,No action
221,0,0,No action
222,0,0,No action
223,0,0,No action
224,0,0,No action
225,1,0,No action
226,1,1,Buy
227,1,1,Holding
228,0,1,Holding
229,1,1,Holding
230,1,1,Holding
231,1,0,Holding
232,0,0,sell
233,0,0,No action
234,0,0,No action
235,1,0,No action
236,1,0,No action
237,0,0,No action
238,0,1,Buy
239,1,0,Holding
240,1,0,sell
241,1,1,Buy
242,1,1,Holding
243,1,1,Holding
244,1,1,Holding
245,1,0,Holding
246,1,0,sell
247,0,0,sell
